kind,label,min_required_credits,status,consistency_status,validation_fail_count,consistency_fail_count,mandatory_course_count
DOUBLE_MAJOR,Double Major - English + Humanities,185.0,FAIL,CONSISTENT,2,0,37
DOUBLE_MAJOR,Double Major - English + Management,185.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - English + Military & Strategic Studies,185.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - English + Operations Research,185.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Geospatial Science,185.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Foreign Area Studies + History,185.0,FAIL,CONSISTENT,2,0,52
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Humanities,185.0,FAIL,CONSISTENT,2,0,48
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Management,185.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Military & Strategic Studies,185.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Operations Research,185.0,PASS,CONSISTENT,0,0,59
DOUBLE_MAJOR,Double Major - Geospatial Science + History,185.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Geospatial Science + Humanities,185.0,PASS,CONSISTENT,0,0,44
DOUBLE_MAJOR,Double Major - Geospatial Science + Management,185.0,FAIL,CONSISTENT,2,0,53
DOUBLE_MAJOR,Double Major - Geospatial Science + Military & Strategic Studies,185.0,FAIL,CONSISTENT,2,0,48
DOUBLE_MAJOR,Double Major - Geospatial Science + Operations Research,185.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - History + Humanities,185.0,FAIL,CONSISTENT,2,0,42
DOUBLE_MAJOR,Double Major - History + Management,185.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - History + Military & Strategic Studies,185.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - History + Operations Research,185.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Humanities + Management,185.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Humanities + Military & Strategic Studies,185.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - Humanities + Operations Research,185.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Legal Studies + Meteorology,185.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Management + Military & Strategic Studies,185.0,FAIL,CONSISTENT,2,0,50
DOUBLE_MAJOR,Double Major - Management + Operations Research,185.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Mathematics + Mechanical Engineering,185.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Meteorology + Political Science,185.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Military & Strategic Studies + Operations Research,185.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Mathematics + Physics,184.0,FAIL,CONSISTENT,2,0,66
DOUBLE_MAJOR,Double Major - Chemistry + Data Science,183.0,PASS,CONSISTENT,0,0,62
DOUBLE_MAJOR,Double Major - Chemistry + Legal Studies,183.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Chemistry + Political Science,183.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Civil Engineering + Mathematics,183.0,PASS,CONSISTENT,0,0,58
DOUBLE_MAJOR,Double Major - Data Science + Systems Engineering,183.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Legal Studies + Systems Engineering,183.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Political Science + Systems Engineering,183.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Aeronautical Engineering + Mathematics,182.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Astronautical Engineering + Mathematics,182.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Basic Sciences + Computer Science,182.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Basic Sciences + Cyber Science,182.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Basic Sciences + Meteorology,182.0,FAIL,CONSISTENT,2,0,50
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Data Science,182.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Legal Studies,182.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Political Science,182.0,FAIL,CONSISTENT,2,0,51
DOUBLE_MAJOR,Double Major - Biology + Data Science,182.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Biology + Legal Studies,182.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Biology + Political Science,182.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Computer Science + General Engineering,182.0,FAIL,CONSISTENT,2,0,48
DOUBLE_MAJOR,Double Major - Computer Science + Philosophy,182.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Computer Science + Social Sciences,182.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Cyber Science + General Engineering,182.0,FAIL,CONSISTENT,2,0,48
DOUBLE_MAJOR,Double Major - Cyber Science + Philosophy,182.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Cyber Science + Social Sciences,182.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Data Science + Economics,182.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Data Science + English,182.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Data Science + Foreign Area Studies,182.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Data Science + Geospatial Science,182.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Data Science + History,182.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Data Science + Humanities,182.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Data Science + Management,182.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Data Science + Military & Strategic Studies,182.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Data Science + Operations Research,182.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - Economics + Legal Studies,182.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Economics + Political Science,182.0,FAIL,CONSISTENT,2,0,50
DOUBLE_MAJOR,Double Major - Electrical And Computer Engineering + Mathematics,182.0,PASS,CONSISTENT,0,0,55
DOUBLE_MAJOR,Double Major - English + Legal Studies,182.0,FAIL,CONSISTENT,2,0,41
DOUBLE_MAJOR,Double Major - English + Political Science,182.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Legal Studies,182.0,FAIL,CONSISTENT,2,0,52
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Political Science,182.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - General Engineering + Meteorology,182.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Geospatial Science + Legal Studies,182.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Geospatial Science + Political Science,182.0,FAIL,CONSISTENT,2,0,49
DOUBLE_MAJOR,Double Major - History + Legal Studies,182.0,FAIL,CONSISTENT,2,0,46
DOUBLE_MAJOR,Double Major - History + Political Science,182.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Humanities + Legal Studies,182.0,FAIL,CONSISTENT,2,0,41
DOUBLE_MAJOR,Double Major - Humanities + Political Science,182.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - Legal Studies + Management,182.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Legal Studies + Military & Strategic Studies,182.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Legal Studies + Operations Research,182.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Management + Political Science,182.0,FAIL,CONSISTENT,2,0,51
DOUBLE_MAJOR,Double Major - Meteorology + Philosophy,182.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Meteorology + Social Sciences,182.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Military & Strategic Studies + Political Science,182.0,FAIL,CONSISTENT,2,0,46
DOUBLE_MAJOR,Double Major - Operations Research + Political Science,182.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Basic Sciences + Chemistry,180.0,FAIL,CONSISTENT,2,0,53
DOUBLE_MAJOR,Double Major - Basic Sciences + Systems Engineering,180.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Chemistry + General Engineering,180.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - Chemistry + Philosophy,180.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Chemistry + Social Sciences,180.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - General Engineering + Systems Engineering,180.0,FAIL,CONSISTENT,2,0,49
DOUBLE_MAJOR,Double Major - Philosophy + Systems Engineering,180.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - Social Sciences + Systems Engineering,180.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Basic Sciences + Behavioral Sciences,179.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Basic Sciences + Biology,179.0,FAIL,CONSISTENT,2,0,44
DOUBLE_MAJOR,Double Major - Basic Sciences + Economics,179.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Basic Sciences + English,179.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Basic Sciences + Foreign Area Studies,179.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Basic Sciences + Geospatial Science,179.0,PASS,CONSISTENT,0,0,44
DOUBLE_MAJOR,Double Major - Basic Sciences + History,179.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - Basic Sciences + Humanities,179.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Basic Sciences + Management,179.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Basic Sciences + Military & Strategic Studies,179.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - Basic Sciences + Operations Research,179.0,FAIL,CONSISTENT,2,0,48
DOUBLE_MAJOR,Double Major - Behavioral Sciences + General Engineering,179.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Philosophy,179.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Social Sciences,179.0,FAIL,CONSISTENT,2,0,46
DOUBLE_MAJOR,Double Major - Biology + General Engineering,179.0,PASS,CONSISTENT,0,0,44
DOUBLE_MAJOR,Double Major - Biology + Philosophy,179.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Biology + Social Sciences,179.0,PASS,CONSISTENT,0,0,44
DOUBLE_MAJOR,Double Major - Computer Science + Mathematics,179.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Cyber Science + Mathematics,179.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - Data Science + Legal Studies,179.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Data Science + Political Science,179.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Economics + General Engineering,179.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Economics + Philosophy,179.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Economics + Social Sciences,179.0,FAIL,CONSISTENT,2,0,45
DOUBLE_MAJOR,Double Major - English + General Engineering,179.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - English + Philosophy,179.0,FAIL,CONSISTENT,2,0,40
DOUBLE_MAJOR,Double Major - English + Social Sciences,179.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Foreign Area Studies + General Engineering,179.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Philosophy,179.0,FAIL,CONSISTENT,2,0,51
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Social Sciences,179.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - General Engineering + Geospatial Science,179.0,PASS,CONSISTENT,0,0,44
DOUBLE_MAJOR,Double Major - General Engineering + History,179.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - General Engineering + Humanities,179.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - General Engineering + Management,179.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - General Engineering + Military & Strategic Studies,179.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - General Engineering + Operations Research,179.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Geospatial Science + Philosophy,179.0,PASS,CONSISTENT,0,0,47
DOUBLE_MAJOR,Double Major - Geospatial Science + Social Sciences,179.0,FAIL,CONSISTENT,2,0,44
DOUBLE_MAJOR,Double Major - History + Philosophy,179.0,FAIL,CONSISTENT,2,0,45
DOUBLE_MAJOR,Double Major - History + Social Sciences,179.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - Humanities + Philosophy,179.0,FAIL,CONSISTENT,2,0,40
DOUBLE_MAJOR,Double Major - Humanities + Social Sciences,179.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Legal Studies + Political Science,179.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Management + Philosophy,179.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Management + Social Sciences,179.0,FAIL,CONSISTENT,2,0,46
DOUBLE_MAJOR,Double Major - Mathematics + Meteorology,179.0,FAIL,CONSISTENT,2,0,58
DOUBLE_MAJOR,Double Major - Military & Strategic Studies + Philosophy,179.0,PASS,CONSISTENT,0,0,44
DOUBLE_MAJOR,Double Major - Military & Strategic Studies + Social Sciences,179.0,FAIL,CONSISTENT,2,0,41
DOUBLE_MAJOR,Double Major - Operations Research + Philosophy,179.0,PASS,CONSISTENT,0,0,51
DOUBLE_MAJOR,Double Major - Operations Research + Social Sciences,179.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Chemistry + Mathematics,177.0,FAIL,CONSISTENT,2,0,61
DOUBLE_MAJOR,Double Major - Mathematics + Systems Engineering,177.0,PASS,CONSISTENT,0,0,57
DOUBLE_MAJOR,Double Major - Basic Sciences + Data Science,176.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Basic Sciences + Legal Studies,176.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - Basic Sciences + Political Science,176.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - Behavioral Sciences + Mathematics,176.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Biology + Mathematics,176.0,FAIL,CONSISTENT,2,0,52
DOUBLE_MAJOR,Double Major - Data Science + General Engineering,176.0,FAIL,CONSISTENT,2,0,46
DOUBLE_MAJOR,Double Major - Data Science + Philosophy,176.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Data Science + Social Sciences,176.0,PASS,CONSISTENT,0,0,46
DOUBLE_MAJOR,Double Major - Economics + Mathematics,176.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - English + Mathematics,176.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Foreign Area Studies + Mathematics,176.0,PASS,CONSISTENT,0,0,56
DOUBLE_MAJOR,Double Major - General Engineering + Legal Studies,176.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - General Engineering + Political Science,176.0,PASS,CONSISTENT,0,0,42
DOUBLE_MAJOR,Double Major - Geospatial Science + Mathematics,176.0,PASS,CONSISTENT,0,0,52
DOUBLE_MAJOR,Double Major - History + Mathematics,176.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Humanities + Mathematics,176.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Legal Studies + Philosophy,176.0,FAIL,CONSISTENT,2,0,44
DOUBLE_MAJOR,Double Major - Legal Studies + Social Sciences,176.0,PASS,CONSISTENT,0,0,41
DOUBLE_MAJOR,Double Major - Management + Mathematics,176.0,PASS,CONSISTENT,0,0,54
DOUBLE_MAJOR,Double Major - Mathematics + Military & Strategic Studies,176.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Mathematics + Operations Research,176.0,FAIL,CONSISTENT,2,0,55
DOUBLE_MAJOR,Double Major - Philosophy + Political Science,176.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Political Science + Social Sciences,176.0,FAIL,CONSISTENT,2,0,42
DOUBLE_MAJOR,Double Major - Basic Sciences + General Engineering,173.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Basic Sciences + Philosophy,173.0,PASS,CONSISTENT,0,0,40
DOUBLE_MAJOR,Double Major - Basic Sciences + Social Sciences,173.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Data Science + Mathematics,173.0,PASS,CONSISTENT,0,0,53
DOUBLE_MAJOR,Double Major - General Engineering + Philosophy,173.0,PASS,CONSISTENT,0,0,40
DOUBLE_MAJOR,Double Major - General Engineering + Social Sciences,173.0,PASS,CONSISTENT,0,0,37
DOUBLE_MAJOR,Double Major - Legal Studies + Mathematics,173.0,PASS,CONSISTENT,0,0,49
DOUBLE_MAJOR,Double Major - Mathematics + Political Science,173.0,PASS,CONSISTENT,0,0,50
DOUBLE_MAJOR,Double Major - Philosophy + Social Sciences,173.0,PASS,CONSISTENT,0,0,40
DOUBLE_MAJOR,Double Major - Basic Sciences + Mathematics,170.0,FAIL,CONSISTENT,2,0,45
DOUBLE_MAJOR,Double Major - General Engineering + Mathematics,170.0,PASS,CONSISTENT,0,0,45
DOUBLE_MAJOR,Double Major - Mathematics + Philosophy,170.0,PASS,CONSISTENT,0,0,48
DOUBLE_MAJOR,Double Major - Mathematics + Social Sciences,170.0,PASS,CONSISTENT,0,0,45
MAJOR,Major - Mechanical Engineering,152.0,PASS,CONSISTENT,0,0,49
MAJOR,Major - Physics,151.0,PASS,CONSISTENT,0,0,58
MAJOR,Major - Civil Engineering,150.0,PASS,CONSISTENT,0,0,50
MAJOR,Major - Aeronautical Engineering,149.0,PASS,CONSISTENT,0,0,48
MAJOR,Major - Astronautical Engineering,149.0,PASS,CONSISTENT,0,0,47
MAJOR,Major - Electrical And Computer Engineering,149.0,PASS,CONSISTENT,0,0,47
MAJOR,Major - Computer Science,146.0,PASS,CONSISTENT,0,0,48
MAJOR,Major - Cyber Science,146.0,PASS,CONSISTENT,0,0,48
MAJOR,Major - Meteorology,146.0,PASS,CONSISTENT,0,0,50
MAJOR,Major - Chemistry,144.0,PASS,CONSISTENT,0,0,53
MAJOR,Major - Systems Engineering,144.0,PASS,CONSISTENT,0,0,49
MAJOR,Major - Behavioral Sciences,143.0,PASS,CONSISTENT,0,0,46
MAJOR,Major - Biology,143.0,PASS,CONSISTENT,0,0,44
MAJOR,Major - Economics,143.0,PASS,CONSISTENT,0,0,45
MAJOR,Major - English,143.0,PASS,CONSISTENT,0,0,37
MAJOR,Major - Foreign Area Studies,143.0,PASS,CONSISTENT,0,0,48
MAJOR,Major - Geospatial Science,143.0,PASS,CONSISTENT,0,0,44
MAJOR,Major - History,143.0,PASS,CONSISTENT,0,0,42
MAJOR,Major - Humanities,143.0,PASS,CONSISTENT,0,0,37
MAJOR,Major - Management,143.0,PASS,CONSISTENT,0,0,46
MAJOR,Major - Military & Strategic Studies,143.0,PASS,CONSISTENT,0,0,41
MAJOR,Major - Operations Research,143.0,PASS,CONSISTENT,0,0,48
MAJOR,Major - Data Science,140.0,PASS,CONSISTENT,0,0,46
MAJOR,Major - Legal Studies,140.0,PASS,CONSISTENT,0,0,41
MAJOR,Major - Political Science,140.0,PASS,CONSISTENT,0,0,42
MAJOR,Major - Basic Sciences,137.0,PASS,CONSISTENT,0,0,37
MAJOR,Major - General Engineering,137.0,PASS,CONSISTENT,0,0,37
MAJOR,Major - Philosophy,137.0,PASS,CONSISTENT,0,0,40
MAJOR,Major - Social Sciences,137.0,PASS,CONSISTENT,0,0,37
MAJOR,Major - Mathematics,134.0,PASS,CONSISTENT,0,0,45
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Aerospace Materials,167.0,PASS,CONSISTENT,0,0,50
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Airpower Studies,167.0,PASS,CONSISTENT,0,0,51
MAJOR_MINOR,Major/Minor - Mechanical Engineering + American Studies,167.0,PASS,CONSISTENT,0,0,49
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Foreign Language,167.0,PASS,CONSISTENT,0,0,49
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Future Conflict,167.0,PASS,CONSISTENT,0,0,53
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Global Logistics Management,167.0,PASS,CONSISTENT,0,0,52
MAJOR_MINOR,Major/Minor - Mechanical Engineering + High Performance Computing,167.0,PASS,CONSISTENT,0,0,67
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Nuclear Weapons And Strategy,167.0,PASS,CONSISTENT,0,0,53
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Philosophy,167.0,PASS,CONSISTENT,0,0,49
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Pre-Health Professions,167.0,PASS,CONSISTENT,0,0,63
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Quantum Technologies,167.0,PASS,CONSISTENT,0,0,62
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Religion Studies,167.0,PASS,CONSISTENT,0,0,52
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Robotics And Autonomous Systems,167.0,PASS,CONSISTENT,0,0,52
MAJOR_MINOR,Major/Minor - Mechanical Engineering + Space Warfighting,167.0,PASS,CONSISTENT,0,0,57
MAJOR_MINOR,Major/Minor - Physics + Aerospace Materials,166.0,PASS,CONSISTENT,0,0,59
MAJOR_MINOR,Major/Minor - Physics + Airpower Studies,166.0,PASS,CONSISTENT,0,0,60
MAJOR_MINOR,Major/Minor - Physics + American Studies,166.0,PASS,CONSISTENT,0,0,58
MAJOR_MINOR,Major/Minor - Physics + Foreign Language,166.0,PASS,CONSISTENT,0,0,58
MAJOR_MINOR,Major/Minor - Physics + Future Conflict,166.0,PASS,CONSISTENT,0,0,62
MAJOR_MINOR,Major/Minor - Physics + Global Logistics Management,166.0,PASS,CONSISTENT,0,0,61
MAJOR_MINOR,Major/Minor - Physics + High Performance Computing,166.0,PASS,CONSISTENT,0,0,75
MAJOR_MINOR,Major/Minor - Physics + Nuclear Weapons And Strategy,166.0,PASS,CONSISTENT,0,0,59
MAJOR_MINOR,Major/Minor - Physics + Philosophy,166.0,PASS,CONSISTENT,0,0,58
MAJOR_MINOR,Major/Minor - Physics + Pre-Health Professions,166.0,PASS,CONSISTENT,0,0,72
MAJOR_MINOR,Major/Minor - Physics + Quantum Technologies,166.0,PASS,CONSISTENT,0,0,67
MAJOR_MINOR,Major/Minor - Physics + Religion Studies,166.0,PASS,CONSISTENT,0,0,61
MAJOR_MINOR,Major/Minor - Physics + Robotics And Autonomous Systems,166.0,PASS,CONSISTENT,0,0,61
MAJOR_MINOR,Major/Minor - Physics + Space Warfighting,166.0,PASS,CONSISTENT,0,0,66
MAJOR_MINOR,Major/Minor - Civil Engineering + Aerospace Materials,165.0,PASS,CONSISTENT,0,0,51
MAJOR_MINOR,Major/Minor - Civil Engineering + Airpower Studies,165.0,PASS,CONSISTENT,0,0,52
MAJOR_MINOR,Major/Minor - Civil Engineering + American Studies,165.0,PASS,CONSISTENT,0,0,50
MAJOR_MINOR,Major/Minor - Civil Engineering + Foreign Language,165.0,PASS,CONSISTENT,0,0,50
MAJOR_MINOR,Major/Minor - Civil Engineering + Future Conflict,165.0,PASS,CONSISTENT,0,0,54
MAJOR_MINOR,Major/Minor - Civil Engineering + Global Logistics Management,165.0,PASS,CONSISTENT,0,0,53
MAJOR_MINOR,Major/Minor - Civil Engineering + High Performance Computing,165.0,PASS,CONSISTENT,0,0,68
MAJOR_MINOR,Major/Minor - Civil Engineering + Nuclear Weapons And Strategy,165.0,PASS,CONSISTENT,0,0,54
MAJOR_MINOR,Major/Minor - Civil Engineering + Philosophy,165.0,PASS,CONSISTENT,0,0,50
MAJOR_MINOR,Major/Minor - Civil Engineering + Pre-Health Professions,165.0,PASS,CONSISTENT,0,0,64
MAJOR_MINOR,Major/Minor - Civil Engineering + Quantum Technologies,165.0,PASS,CONSISTENT,0,0,63
MAJOR_MINOR,Major/Minor - Civil Engineering + Religion Studies,165.0,PASS,CONSISTENT,0,0,53
MAJOR_MINOR,Major/Minor - Civil Engineering + Robotics And Autonomous Systems,165.0,PASS,CONSISTENT,0,0,53
MAJOR_MINOR,Major/Minor - Civil Engineering + Space Warfighting,165.0,PASS,CONSISTENT,0,0,58
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Aerospace Materials,164.0,PASS,CONSISTENT,0,0,49
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Airpower Studies,164.0,PASS,CONSISTENT,0,0,50
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + American Studies,164.0,PASS,CONSISTENT,0,0,48
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Foreign Language,164.0,PASS,CONSISTENT,0,0,48
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Future Conflict,164.0,PASS,CONSISTENT,0,0,52
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Global Logistics Management,164.0,PASS,CONSISTENT,0,0,51
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + High Performance Computing,164.0,PASS,CONSISTENT,0,0,63
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Nuclear Weapons And Strategy,164.0,PASS,CONSISTENT,0,0,52
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Philosophy,164.0,PASS,CONSISTENT,0,0,48
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Pre-Health Professions,164.0,PASS,CONSISTENT,0,0,62
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Quantum Technologies,164.0,PASS,CONSISTENT,0,0,61
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Religion Studies,164.0,PASS,CONSISTENT,0,0,51
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Robotics And Autonomous Systems,164.0,PASS,CONSISTENT,0,0,51
MAJOR_MINOR,Major/Minor - Aeronautical Engineering + Space Warfighting,164.0,PASS,CONSISTENT,0,0,56
MAJOR_MINOR,Major/Minor - Astronautical Engineering + Aerospace Materials,164.0,PASS,CONSISTENT,0,0,48
MAJOR_MINOR,Major/Minor - Astronautical Engineering + Airpower Studies,164.0,PASS,CONSISTENT,0,0,49
