action,course_id,course_number,current_title,current_credit_hours,current_designated_semester,current_offered_periods_json,current_standing_requirement,current_additional_requirements_text,current_min_section_size,new_title,new_credit_hours,new_designated_semester,new_offered_periods_json,new_standing_requirement,new_additional_requirements_text,prereq_numbers_semicolon,coreq_numbers_semicolon,notes
,4720bbd9-1401-4155-af3b-2d72695f0f05,Math 342,Numerical Analysis,3.0,,,,,6,,,,,,,,,
,d9166b97-2676-4c4f-833d-10459caebe59,Math 344,Applied Linear Algebra,3.0,,,,,6,,,,,,,,,
,ad594394-8b18-4bab-bffc-c1935001a328,Math 346,Engineering Math,3.0,,,,,6,,,,,,,,,
,5702f817-1016-482e-8f47-5261a71f8d8a,Math 356,Probability and Statistics for Scientists and Engineers,3.0,,,,,6,,,,,,,,,
,588f8d79-7fb7-4653-8ca6-ad9a4c0c8039,Math 359,Design and Analysis of Experiments,3.0,,,,,6,,,,,,,,,
,14bb5b96-9ebb-4253-ac59-5d3d36bced0d,Math 360,Linear Algebra,3.0,,,,,6,,,,,,,,,
,365ecc41-08ed-4421-b3fe-fc2258117b95,Math 366,Real Analysis I,3.0,,,,,6,,,,,,,,,
,4aa89472-0566-4aee-9604-65d51f485adc,Math 374,Combinatorics and Graph Theory,3.0,,,,,6,,,,,,,,,
,710c29f7-b24f-4412-8bbc-8d1dc05a85d1,Math 377,"Cadets cannot earn credit for both Math 300 and Math 356, nor for both Math 300 and Math 377",3.0,,,,,6,,,,,,,,,
,bd4588d9-bd33-4639-95bf-f0d31aa5a16a,Math 378,Applied Statistical Modeling,3.0,,,,,6,,,,,,,,,
,a41a3371-0bc6-4fd5-bdad-46cbcfe178a5,Math 420,Mathematics Capstone I,3.0,,,,,6,,,,,,,,,
,9286d3c2-e15e-4f55-ba46-f0972ae89449,Math 421,Mathematics Capstone II,3.0,,,,,6,,,,,,,,,
,f6f7fc5f-99e0-4f8f-b791-82832bf4eda3,Math 443,Numerical Analysis of Differential Equations,3.0,,,,,6,,,,,,,,,
,f239fecf-fde9-4ea0-b453-d9ec6efc2b51,Math 451,Complex Variables,3.0,,,,,6,,,,,,,,,
,b16bb288-e376-4ff2-bcb5-435c45e335bf,Math 465,Modern Algebra,3.0,,,,,6,,,,,,,,,
,0a29cdea-a1b7-4d9c-ba26-430cb2ae0eb9,Math 467,Real Analysis II,3.0,,,,,6,,,,,,,,,
,36367704-45ed-4908-8b97-947ba295098e,Math 468,Dynamical Systems,3.0,,,,,6,,,,,,,,,
,08271e6d-df7b-4f9f-a19e-b8b39cd98785,Math 469,Partial Differential Equations,3.0,,,,,6,,,,,,,,,
,daef426e-ce84-4446-a461-244ec2c9881f,Math 470,Mathematical Physics,3.0,,,,,6,,,,,,,,,
,c1f9c56e-eb8b-4781-ba56-c3d6b0a801fb,Math 472,Introduction to Number Theory,3.0,,,,,6,,,,,,,,,
,1823ebcc-c4a2-4616-9437-661b592062d6,Math 473,Introduction to Point-Set Topology,3.0,,,,,6,,,,,,,,,
,5043ad70-d696-4356-9f45-73b1cb907fc5,Math 474,Combinatorics and Graph Theory,3.0,,,,,6,,,,,,,,,
,c0be3741-59bb-49a8-8aa1-7fd3b470a2fe,Math 491,Teaching Practicum,3.0,,,,,6,,,,,,,,,
,a037ad16-1610-42d4-adf2-9e4cebf542ef,Math 495,Special Topics,3.0,,,,,6,,,,,,,,,
,e079ffa2-c9b3-45fd-8d1a-ec2231152957,Math 499,Independent Study and Research,3.0,,,,,6,,,,,,,,,
,7a66d863-58bd-4f9c-b792-aba309bedff8,Math 499A,Independent Study and Research,3.0,,,,,6,,,,,,,,,
,e7453eb7-4732-4028-8e09-6d93b03ab236,Math 499B,Independent Study and Research,3.0,,,,,6,,,,,,,,,
,131366fd-ff07-4e09-b4be-f4b1dbb27cbf,Math 499C,Independent Study and Research,3.0,,,,,6,,,,,,,,,
,982d70e3-ffde-4ee3-af2d-55fec1f9207c,Mech Engr 205,Engineering Tools Seminar,3.0,,,,,6,,,,,,,,,
,802d3e0f-c1f1-48f1-9fcc-ea857eab9e97,Mech Engr 220,Fundamentals of Mechanics,3.0,,,,,6,,,,,,,,,
,2b7044f9-79e5-421d-a0a0-1183bc7aa4ba,Mech Engr 220S,Fundamentals of Mechanics for Academy Scholars,3.0,,,,,6,,,,,,,,,
,75e72ca4-dd9f-43dc-bf20-e8ea76a0b303,Mech Engr 306,Advanced Manufacturing Methods Seminar,3.0,,,,,6,,,,,,,,,
,4c2f8985-9b39-4794-8d29-388c32def7b0,Mech Engr 312,Thermodynamics,3.0,,,,,6,,,,,,,,,
,33ff997a-b9b4-4aa6-b539-5314ffe2b775,Mech Engr 320,Dynamics,3.0,,,,,6,,,,,,,,,
,9b7960f8-b100-4cb9-8d7f-8dd774a2667e,Mech Engr 325,Engineering System Dynamics,3.0,,,,,6,,,,,,,,,
,b2e6822d-0770-42a5-a725-f1fe1ad48aed,Mech Engr 330,Mechanics of Deformable Bodies,3.0,,,,,6,,,,,,,,,
,5febd0ed-09ca-425e-904b-f3df790012e2,Mech Engr 332,Aerospace Structures,3.0,,,,,6,,,,,,,,,
,baa27e60-31e9-43d2-8dab-6694f57b2b02,Mech Engr 340,Introduction to Materials Science and Engineering,3.0,,,,,6,,,,,,,,,
,ab4e9c1d-fa06-496a-aca1-0ae587eef68c,Mech Engr 341,Fluid Mechanics,3.0,,,,,6,,,,,,,,,
,ae990922-03be-4f98-bbe4-527399bf9bd4,Mech Engr 350,Mechanical Behavior of Materials,3.0,,,,,6,,,,,,,,,
,bb6e564d-9fc2-4387-abba-b875d9a4b188,Mech Engr 370,Introduction to Machine Design,3.0,,,,,6,,,,,,,,,
,73d703f7-3cf2-4c79-a2a7-f237c5fe961b,Mech Engr 396,Mechatronics,3.0,,,,,6,,,,,,,,,
,23ab5f90-eac0-406b-86eb-26a85cd51d4f,Mech Engr 405,Mechanical Engineering Design Seminar I,3.0,,,,,6,,,,,,,,,
,4f4b51c1-f7fd-4c53-9e0e-d442b8120e0a,Mech Engr 406,Mechanical Engineering Design Seminar II,3.0,,,,,6,,,,,,,,,
,79fb6c83-11d9-4cc7-9e21-edf8ec73f9ea,Mech Engr 421,Vibrations,3.0,,,,,6,,,,,,,,,
,b3deeecc-1c4f-496a-85dd-bd5814fe2336,Mech Engr 431,Introduction to Finite Element Analysis,3.0,,,,,6,,,,,,,,,
,4b0d2d9b-e5f1-4977-933c-323a9890418a,Mech Engr 440,Physical Metallurgy,3.0,,,,,6,,,,,,,,,
,907d07d8-c7c9-4d18-a2c8-3a94243b35b1,Mech Engr 441,Heat Transfer,3.0,,,,,6,,,,,,,,,
,5e371f4a-f1be-4383-ba53-e2c522be6866,Mech Engr 445,Failure Analysis and Prevention,3.0,,,,,6,,,,,,,,,
,a3f6b6e4-65ea-4128-907a-82e5f05ce736,Mech Engr 450,Aerospace Composite Materials,3.0,,,,,6,,,,,,,,,
,2c54b0f6-e84c-4c62-a22b-d82dd118fecd,Mech Engr 460,Non-Mech Engr majors are welcome on a case-by-case basis,3.0,,,,,6,,,,,,,,,
,1ed9b663-c068-4237-9e3f-d12449de80f4,Mech Engr 468,Sustainable Energy,3.0,,,,,6,,,,,,,,,
,94038c79-1c92-4ce7-81fa-c1acfb7d39cd,Mech Engr 490,Automotive Systems Analysis for the Engineer,3.0,,,,,6,,,,,,,,,
,511c047a-b71e-4243-b036-bdd03fe1b1b7,Mech Engr 491,Capstone Design Project I,3.0,,,,,6,,,,,,,,,
,d0e3e569-f1b6-4388-85d3-bf430ad01ce6,Mech Engr 492,Capstone Design Project II,3.0,,,,,6,,,,,,,,,
,c85faf3a-7a1a-4b31-a2b3-f1c183394e54,Mech Engr 495,Special Topics,3.0,,,,,6,,,,,,,,,
,3eef5649-2031-42d5-82f8-db5461a9352e,Mech Engr 499,Independent Study,3.0,,,,,6,,,,,,,,,
,69f05863-84e7-430e-80cc-3d55f339cea0,Mech Engr 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,747bf3b7-c77b-4aed-9b61-7d7b07a2d73d,Mech Engr 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,f6f6cdae-ba83-4930-b631-19057d721848,Mech Engr 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,54c8539a-8eb2-4b41-88d7-4fba0a2f87d7,Meteor 320,Introduction to Meteorology and Aviation Weather,3.0,,,,,6,,,,,,,,,
,4f4a6fad-1ed4-4f25-bbf0-75c3f310954c,Meteor 330,Physical Meteorology I,3.0,,,,,6,,,,,,,,,
,95fe8888-1be8-4ebe-b1ec-88b92d494907,Meteor 331,Physical Meteorology II,3.0,,,,,6,,,,,,,,,
,e601a9fe-d4b1-4a92-83dc-e7f64077903d,Meteor 351,"Weather Data, Analysis, and Structure of Mid-latitude Weather Systems",3.0,,,,,6,,,,,,,,,
,a0d39a00-3651-4ace-8d6c-9d126fd1d8c8,Meteor 352,Climatology,3.0,,,,,6,,,,,,,,,
,695f4b98-24bf-42ee-82a7-c70eff430535,Meteor 370,Meteorological Applications of Remote Sensing,3.0,,,,,6,,,,,,,,,
,021f0800-eeae-4857-b7bf-de3eff5f888c,Meteor 430,Atmospheric Dynamics I,3.0,,,,,6,,,,,,,,,
,05c551ca-c393-4ac9-91fe-763c2ec05c35,Meteor 431,Atmospheric Dynamics II,3.0,,,,,6,,,,,,,,,
,528b36d3-cec1-47b0-9705-6c569560aecd,Meteor 432,Boundary Layer Structure and Processes,3.0,,,,,6,,,,,,,,,
,875b16a5-15e5-42f0-8d5e-9de59577247c,Meteor 450,Tropical Meteorology,3.0,,,,,6,,,,,,,,,
,966ff507-36b8-49e7-8ed0-233dcb04b65e,Meteor 451,Development and Evolution of Extratropical Weather Systems,3.0,,,,,6,,,,,,,,,
,9c7e646f-e35a-43b0-b6b0-e7789dec7173,Meteor 452,Mesoscale Meteorology,3.0,,,,,6,,,,,,,,,
,5112807b-d1d2-42e6-95d1-1c340bc7d9ea,Meteor 490,Weather Forecasting and Impacts on Society,3.0,,,,,6,,,,,,,,,
,386c0ac4-f820-4ed3-b060-5904bd38fef5,Meteor 499,Independent Study,3.0,,,,,6,,,,,,,,,
,f3f9966e-a707-438e-8587-d175767b8023,Meteor 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,ece75fb6-c0e5-458e-8f89-af8c98d804b1,Meteor 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,3fdddcf7-7030-4886-abfc-ecc409304d3d,Meteor 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,f31b2c98-f4ea-4b09-9ad2-ce6817e40fda,Mgt 303,Management Perspectives,3.0,,,,,6,,,,,,,,,
,b39e405d-bac9-4f88-be9b-77043539a7fa,Mgt 337,Administered by the Department of Management,3.0,,,,,6,,,,,,,,,
,fd7222c8-7379-4c24-95e8-00552b733a6e,Mgt 341,Financial Accounting,3.0,,,,,6,,,,,,,,,
,eea5ab30-ea67-4a0b-a8b5-49002ae67fd9,Mgt 342,Managerial Accounting,3.0,,,,,6,,,,,,,,,
,3f4f9254-6395-44c7-93f6-0eee1dd756df,Mgt 345,Organizational Behavior and Human Resource Management,3.0,,,,,6,,,,,,,,,
,20b4fbbb-5bb8-46fc-a570-730b9862afd6,Mgt 361,Organizational Change for Military Leaders,3.0,,,,,6,,,,,,,,,
,1d8ab8b8-5df8-46ca-acfc-0e9121cd5752,Mgt 372,Introduction to Investments,3.0,,,,,6,,,,,,,,,
,87fefb6f-a72e-4f79-9d8a-3095f233b75e,Mgt 375,Marketing Analysis,3.0,,,,,6,,,,,,,,,
,4d61e246-fa23-43ea-bd55-2984db7239af,Mgt 382,Investments,3.0,,,,,6,,,,,,,,,
,618ddec3-00c4-4992-9f40-01c51b16b78d,Mgt 391,Data-Driven Decision Making,3.0,,,,,6,,,,,,,,,
,4fcb77ae-e0d0-4c91-b440-ad6d075ebb7a,Mgt 392,Organizational Networks in Cyberspace,3.0,,,,,6,,,,,,,,,
,499f7db9-2d0a-4c89-8f10-487b1d5f3fe8,Mgt 400,Leading Innovation,3.0,,,,,6,,,,,,,,,
,31e7199b-d3d0-4c6d-b4b8-0cfbb72e79a4,Mgt 400S,Management and Command,3.0,,,,,6,,,,,,,,,
,dc8b2158-62d5-400a-9f54-9b2824d88f36,Mgt 401,Project Management,3.0,,,,,6,,,,,,,,,
,c326ba42-f827-4d50-9db7-86988d84101e,Mgt 411,Business Ethics,3.0,,,,,6,,,,,,,,,
,05dfa527-3a9c-43bf-a848-722b2d4b275f,Mgt 419,Technological Innovation Management,3.0,,,,,6,,,,,,,,,
,ffba8d6d-2227-46b2-a369-96eac02ee15d,Mgt 420,Management Capstone Practicum,3.0,,,,,6,,,,,,,,,
,9b95bba5-8aa3-40aa-bffd-c43b0412aa1f,Mgt 440,Management Lessons in Literature,3.0,,,,,6,,,,,,,,,
,82286be6-dff8-49e9-81b3-544ea4b21f30,Mgt 448,Power and Influence in Organizations,3.0,,,,,6,,,,,,,,,
,1f2fd88b-8f9c-4b6c-a062-a49e57610889,Mgt 472,Strategic Management Capstone,3.0,,,,,6,,,,,,,,,
,b195bb40-ef49-4b42-93df-99323197d1a8,Mgt 476,Logistics and Transportation Management,3.0,,,,,6,,,,,,,,,
,7b3e441b-c447-4045-8b8a-bd6d81bbd2de,Mgt 477,Operations & Project Management,3.0,,,,,6,,,,,,,,,
,9b30e13f-266d-4240-811f-b0bb739dd951,Mgt 478,Supply Chain Management,3.0,,,,,6,,,,,,,,,
,1d01cb6c-1da2-45b7-b0d4-dd381a181559,Mgt 495,Special Topics,3.0,,,,,6,,,,,,,,,
,d85776dc-9195-4fe8-98d5-3393284b24c9,Mgt 498,International Management,3.0,,,,,6,,,,,,,,,
,20be0d66-e993-4921-8b9f-9ae9919b6b8f,Mgt 499,Independent Study,3.0,,,,,6,,,,,,,,,
,f4d768b0-d479-4126-9f1f-0a88ac2a92eb,Mgt 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,09ce99cd-51e5-41dd-9766-6fa7cbf328ff,Mgt 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,434152a8-a5eb-4c1e-9787-63aef0d57b7f,Mgt 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,12ca5b4b-5b9b-4a04-818f-a8e344898777,Mil Tng 100,Basic Cadet Training (BCT),0.0,,,,,1,,,,,,,,,
,ea0f58d3-2e99-4e2d-9ae6-e7e059956cb5,Mil Tng 101,Operation Air Force-Preflight (3°),0.0,,,,,1,,,,,,,,,
,862ff036-57da-483e-affe-c4f5aa47f91a,Mil Tng 201,Operation Air Force/Space Force Program (OpsAF/SF),0.0,,,,,1,,,,,,,,,
,4f029092-8176-4426-ab57-028986c41dcb,Mil Tng 203,Cadet Basic Instructor and Mission Command Fundamentals Course,0.0,,,,,1,,,,,,,,,
,1683cf91-db14-4ed0-abc5-645d87e26c8b,Mil Tng 205,Wing Summer Support,0.0,,,,,1,,,,,,,,,
,25c8d43c-7bde-4ab0-9a76-f555985cc028,Mil Tng 220,Combat Survival Training (CST) (Student Course),0.0,,,,,1,,,,,,,,,
,b45c01ec-3d9b-434b-a4c2-09fe350fbbe7,Mil Tng 240,Special Warfare Orientation Course (SWOC) (Student Course),0.0,,,,,1,,,,,,,,,
,904180b5-a1e1-4a5f-98c8-c6556d12eb11,Mil Tng 270,Student Course. Expeditionary Skills Training,0.0,,,,,1,,,,,,,,,
,9635dd0e-c097-4a45-8653-5cfee2776977,Mil Tng 300,Operation Air Force Program (International Students),0.0,,,,,1,,,,,,,,,
,eb888e65-5a80-4fc2-95c9-678639fbd10a,Mil Tng 302,Navy Programs,0.0,,,,,1,,,,,,,,,
,383710a3-3c92-44c4-9d38-7a439db6125d,Mil Tng 304,Army Programs,0.0,,,,,1,,,,,,,,,
,3ada680a-e76a-44ff-b7dd-7992477e2668,Mil Tng 305,Marine Leatherneck,0.0,,,,,1,,,,,,,,,
,9f6c5c9a-95db-4b4a-8c05-c5b9f7e2ad96,Mil Tng 309,Prep School BMT Cadre,0.0,,,,,1,,,,,,,,,
,03749986-df82-4a11-9701-bafe9ae9a497,Mil Tng 315,Cadet Wing Operations Center (CWOC),0.0,,,,,1,,,,,,,,,
,f24dad99-113d-40f5-9ac8-6796957f8988,Mil Tng 320,Combat Survival Training (CST) (Cadre),0.0,,,,,1,,,,,,,,,
,f9c3829e-e48e-47ff-86a5-167d0731306e,Mil Tng 332,Summer Seminar,0.0,,,,,1,,,,,,,,,
,c107b430-288f-4f24-b84e-3eab0ac13819,Mil Tng 340,Special Warfare Orientation Course (SWOC) (Cadre),0.0,,,,,1,,,,,,,,,
,9b56f2a5-1d39-4d94-a8b0-5b27322c215c,Mil Tng 341,Cadet Summer Language Immersion Program (CSLIP) In Lieu of Break,0.0,,,,,1,,,,,,,,,
,03a4e8ac-89d0-40f4-9ae0-0a8f96e6da7c,Mil Tng 351,Civil Engineering Field Engineering and Readiness Lab (FERL) Leadership,0.0,,,,,1,,,,,,,,,
,1aa0e282-6909-4b28-b20b-52aa52f537e7,Mil Tng 352,SAME/Academy Engineering and Construction Camp Cadre (CE-SAME),0.0,,,,,1,,,,,,,,,
,68f83a0b-72ea-4f97-b2e1-f0ba21bd2370,Mil Tng 369,Cadet Outdoor Leadership Experience (COLE),0.0,,,,,1,,,,,,,,,
,2d812a83-0c37-4503-9912-05d9eb8294a7,Mil Tng 370,Expeditionary Skills Training: (Cadre),0.0,,,,,1,,,,,,,,,
,46826543-3f34-4c00-87bb-d467888039c6,Mil Tng 403,Basic Cadet Training Group Staff,0.0,,,,,1,,,,,,,,,
,27cd3176-1b11-40ae-a51c-a4a64d31cb7e,Mil Tng 405,Basics and Principles for Developing the Innovation Mindset,0.0,,,,,1,,,,,,,,,
,91f2b2ee-d548-4fbf-8632-05b07a1a8298,Mil Tng 407,Operations Group Staff,0.0,,,,,1,,,,,,,,,
,e4461711-2d4b-4f3d-a04d-92aa75e5364e,Mil Tng 408,Sports Camp,0.0,,,,,1,,,,,,,,,
,87921de1-937f-4dcf-a6f8-4279a269cf10,Mil Tng 411,AETC Leadership Ops,0.0,,,,,1,,,,,,,,,
,4176cbc9-ee2e-4547-b798-6195adfcac52,Mil Tng 412,Falconry,0.0,,,,,1,,,,,,,,,
,6c063ba2-570d-4329-a178-5479a3f3ee64,Mil Tng 413,Operations Group Cadre,0.0,,,,,1,,,,,,,,,
,a67f0004-b669-4cd2-af6d-3e77b7eca6c0,Mil Tng 434,Summer RECONDO Cadre,0.0,,,,,1,,,,,,,,,
,3006176a-3666-46ff-9d7d-3bbf606fb91f,Mil Tng 435,Cadet Wing Leadership,0.0,,,,,1,,,,,,,,,
,2d3d3213-fc1a-47ed-94da-1abb6e57483a,Mil Tng 441,Cadet Summer Language Immersion Program (CSLIP),0.0,,,,,1,,,,,,,,,
,83b022f1-ce0d-4268-9452-5fdb97bbfdf8,Mil Tng 442,Cultural Immersion Program (CIP),0.0,,,,,1,,,,,,,,,
,dab46b16-b629-47aa-b29a-c76661b5a888,Mil Tng 444,Summer Break,0.0,,,,,1,,,,,,,,,
,a00a0532-e98f-4a6d-a71f-71866e5f28e3,Mil Tng 445,Critical Language Scholarship Program (CLS),0.0,,,,,1,,,,,,,,,
,5f39cd6b-1087-46bf-aa63-833263165ab9,Mil Tng 446,Special Break,0.0,,,,,1,,,,,,,,,
,57f296fd-92ae-4029-965f-25b639d94bae,Mil Tng 447,Medical Summer Break,0.0,,,,,1,,,,,,,,,
,e3308281-65ca-4091-9b72-c68b3e1dc9fc,Mil Tng 451,Honor Cadre,0.0,,,,,1,,,,,,,,,
,d350fbb6-31b9-4225-acad-8d9d0f9d70d6,Mil Tng 452,Media Cadre,0.0,,,,,1,,,,,,,,,
,4eeaeda2-823a-4d0f-a63b-f03ee4677f7f,Mil Tng 460,National Character and Leadership Symposium (NCLS) Summer Cadre,0.0,,,,,1,,,,,,,,,
,da2be59f-c6d8-4bcb-b8ad-ae16bcbedda7,Mil Tng 492,Military & Strategic Studies Application Laboratories,0.0,,,,,1,,,,,,,,,
,27d0b244-533a-465b-a69d-aecd840f5f8b,Mil Tng 499,Internship,0.0,,,,,1,,,,,,,,,
,79d5616f-cece-4762-a438-93f7226a7fa1,Ops Rsch 305,Operations Research Seminar,3.0,,,,,6,,,,,,,,,
,1c842d81-e5cd-488f-a088-88a0238a6225,Ops Rsch 310,Systems Analysis,3.0,,,,,6,,,,,,,,,
,002d74bf-7b1a-4295-b494-61fc4ecc7b75,Ops Rsch 311,Deterministic Models,3.0,,,,,6,,,,,,,,,
,1d3d9a06-a822-4347-b7c7-0165314f6c44,Ops Rsch 312,Probabilistic Models,3.0,,,,,6,,,,,,,,,
,a743a1ff-75bc-4ad4-87f4-b5af74f37bf2,Ops Rsch 331,Optimization Theory with Microeconomic Principles,3.0,,,,,6,,,,,,,,,
,2f3331a6-b27a-4300-ae57-0a97c27e94dc,Ops Rsch 417,Quick-Turn Analysis,3.0,,,,,6,,,,,,,,,
,f61a4606-ed95-42a4-8bb6-689ffcc13fc7,Ops Rsch 421,Administered by the Department of Mathematical Sciences,3.0,,,,,6,,,,,,,,,
,8a1897e3-7d7a-422a-b9ba-ce997e0febef,Ops Rsch 422,Administered by the Department of Management,3.0,,,,,6,,,,,,,,,
,79280b31-99c6-4377-96ea-0a3a9979b517,Ops Rsch 476,Sports Analytics,3.0,,,,,6,,,,,,,,,
,6ea8d840-5e78-4ca5-9f72-f5dbfd34248e,Ops Rsch 495,Special Topics,3.0,,,,,6,,,,,,,,,
,99c5b3b5-b7ac-48a8-828a-c5bb95f442fe,Ops Rsch 499,Independent Study,3.0,,,,,6,,,,,,,,,
,df65224d-9d99-448b-8e89-daf7ed248ac5,Ops Rsch 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,4637cb60-9b27-46f3-a854-4844b431fdde,Ops Rsch 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,cc84264e-e12a-4e1d-b004-68a532e97eb7,Ops Rsch 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,22443a4f-6c45-4178-9a04-9b0f8531f8ee,PE 112,Physical Development,0.5,,,,,1,,,,,,,,,
,d980b0fb-bac7-4997-9059-cb00d27bf1b9,PE 222,Water Survival,0.5,,,,,1,,,,,,,,,
,92d46853-c7f8-4033-9b82-c4cbef74afb5,PE 315,Combatives II,0.5,,,,,1,,,,,,,,,
,9d6b70c5-6fe2-4d48-9fc7-444189ff0afa,Philos 200,Introduction to Philosophy,3.0,,,,,6,,,,,,,,,
,81993c01-6d7d-44f9-a3fa-8d969a152645,Philos 210,Ethics,3.0,,,,,6,,,,,,,,,
,7c22116f-2f00-4fb8-9cde-ee2887c41daa,Philos 210S,Scholars Ethics,3.0,,,,,6,,,,,,,,,
,6c2cd4c7-10e8-4c74-a1b6-fb444fd04b0d,Philos 311,"War, Morality, and the Military Profession",3.0,,,,,6,,,,,,,,,
,fdc366fb-6712-49d8-a4f7-cae5e95bf86d,Philos 320,Ethics and Technology,3.0,,,,,6,,,,,,,,,
,3d47fb53-9e5a-4146-89b1-7a54f222ae40,Philos 330,Introduction to the Philosophy of Science,3.0,,,,,6,,,,,,,,,
,64761e0d-0959-41e4-b885-a832f34d1a5e,Philos 345,Philosophy of Love and Sex,3.0,,,,,6,,,,,,,,,
,23417edc-a82a-4367-80b1-688316162ca3,Philos 350,Philosophy and Christian Thought,3.0,,,,,6,,,,,,,,,
,52eb5a67-78bb-41ed-8adc-ea4ecc27c8eb,Philos 355,Theories of Justice,3.0,,,,,6,,,,,,,,,
,2991c043-1afb-4da8-ab5e-f8f119fbc8f9,Philos 370,Cadets transferring to Humanities from other majors may substitute courses approved by the Humanities Division Chair,3.0,,,,,6,,,,,,,,,
,fad2fc02-00fc-463b-ab62-97050325ca10,Philos 382,American Philosophy,3.0,,,,,6,,,,,,,,,
,15fdadce-706a-49df-82b9-d174bbb3514c,Philos 391,Ancient Western Philosophy,3.0,,,,,6,,,,,,,,,
,d87487fc-d024-4b2d-a93a-b20f12981268,Philos 392,Western Medieval Philosophy,3.0,,,,,6,,,,,,,,,
,3e8c755d-f664-4c7c-8ab8-23ba90e4caee,Philos 393,Modern Western Philosophy,3.0,,,,,6,,,,,,,,,
,556e978b-de1e-4a00-8cdc-0d8c0fad9ad5,Philos 394,Contemporary Topics in Philosophy,3.0,,,,,6,,,,,,,,,
,076a38f5-19fb-404b-9de7-7c04a884196d,Philos 395,Philosophy of Law,3.0,,,,,6,,,,,,,,,
,98f3fc64-8ccb-416f-8e6e-d1292c5712ed,Philos 401,Comparative Religion,3.0,,,,,6,,,,,,,,,
,16d5d773-04ad-4429-9c1e-f10386347768,Philos 402,Philosophy of Religion,3.0,,,,,6,,,,,,,,,
,a6ee9f27-f081-4964-868e-5779b0435c44,Philos 410,Medical Ethics,3.0,,,,,6,,,,,,,,,
,59b1a53c-0ca1-45f7-b81a-8e3e81f1ca16,Philos 420,Religion Studies Capstone,3.0,,,,,6,,,,,,,,,
,52e16025-c8b1-4ff5-9f86-5aa8ab410e87,Philos 423,Knowledge and Reality,3.0,,,,,6,,,,,,,,,
,5397e7a6-5e00-44d7-aecf-e584cbf5d558,Philos 430,Philosophy of Art & Aesthetics,3.0,,,,,6,,,,,,,,,
,0418b4f8-bb6e-4a48-b91b-4ba0fdd89c98,Philos 495,Special Topics,3.0,,,,,6,,,,,,,,,
,8e7af282-c499-4903-aaea-07a9ed668094,Philos 499,Independent Study,3.0,,,,,6,,,,,,,,,
,35d029af-dc4a-4d83-8a9e-cc983249d0a3,Philos 499A,Independent Study,3.0,,,,,6,,,,,,,,,
,0228415a-c51b-42bc-8471-a97e1b196288,Philos 499B,Independent Study,3.0,,,,,6,,,,,,,,,
,62828af6-9fc3-4dd1-a9a3-fc2e9ff88cc3,Philos 499C,Independent Study,3.0,,,,,6,,,,,,,,,
,b5700021-6d4d-4f33-89ca-2480de5daea1,Phy Ed 100,Basic Physical Training,0.0,,,,,1,,,,,,,,,
,ba6566ff-94cf-47d7-9691-98d855bd3ac4,Phy Ed 110,Boxing,0.0,,,,,1,,,,,,,,,
,e9852f2f-b6dc-4a0a-97f8-91495cdfce88,Phy Ed 111,Phy Ed 111,0.5,,,,,1,,,,,,,,,
,6c0b2cc3-ade0-47ca-bccd-5c0c55522b9b,Phy Ed 112,Physical Development,0.5,,,,,1,,,,,,,,,
,e0913533-6176-4b4a-82ee-c6029b975e21,Phy Ed 113,Fundamentals of Physical Development,0.5,,,,,1,,,,,,,,,
,ab41b642-8ec8-4eff-8d94-be06088836a2,Phy Ed 119,Basic Swimming,0.0,,,,,1,,,,,,,,,
,df09c4fb-3779-4d85-ab49-6e5bfd43e63a,Phy Ed 152,Intercollegiate Sports. .05(2xx) fall or spring,0.0,,,,,1,,,,,,,,,
,f6c25038-5e2c-49fc-a88b-0387584c7ddb,Phy Ed 211,Basic Water Survival,0.0,,,,,1,,,,,,,,,
,585bd559-385a-43db-81ab-53b766cc8892,Phy Ed 215,Phy Ed 215,0.5,,,,,1,,,,,,,,,
,e446d907-acf0-41da-8296-36847a333e65,Phy Ed 219,Fundamentals of Personal Water Safety,0.0,,,,,1,,,,,,,,,
,9d886e31-6e7b-4c3a-9cdc-18014cc04abc,Phy Ed 222,Water Survival,0.5,,,,,1,,,,,,,,,
,c112f94f-1b39-481a-bf98-6a7c435e2437,Phy Ed 252,Intercollegiate Sports. 0.5(2xx),0.5,,,,,1,,,,,,,,,
,f5bfc030-b786-42f0-94a5-cfe251e0ab7a,Phy Ed 315,Combatives II,0.0,,,,,1,,,,,,,,,
,dd80e70a-cde5-468d-82d4-c9b547d785bc,Phy Ed 340,Racquetball,0.5,,,,,1,,,,,,,,,
,8490f187-6c8e-4ad1-9ccb-1c1204a130d8,Phy Ed 341,Tennis,0.5,,,,,1,,,,,,,,,
